File,Year,IWC,Resolution or Document  No,Subject,Country,Vote,Notes,Matrix Decision ID
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",New Zealand,1,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",Norway,2,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",Oman,3,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",Peru,0,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",St. Lucia,2,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",St. Vincent & G.,2,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",Senegal,0,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",Seychelles,1,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",South Africa,1,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",Spain,1,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",Sweden,1,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",Switzerland,1,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",USSR,2,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",UK,1,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",USA,1,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,IWC/43/31,"Challenge to the Chair's ruling on IWC/43/31, the Icelandic proposal for minke whale catch limits.",Uruguay,0,,6
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Antigua & Barbuda,0,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Argentina,0,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Australia,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Brazil,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Chile,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,"China, People's Rep.",3,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Costa Rica,0,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Denmark,3,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Ecuador,0,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Finland,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,France,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Germany,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Iceland,1,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,India,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Ireland,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Japan,1,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Kenya,0,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,"Korea, Republic of",3,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Mexico,3,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Monaco,7,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Netherlands,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,New Zealand,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Norway,1,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Oman,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Peru,0,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,St. Lucia,3,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,St. Vincent & G.,3,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Senegal,0,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Seychelles,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,South Africa,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Spain,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Sweden,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Switzerland,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,USSR,1,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,UK,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,USA,2,,7
RS10113_1991 Voting Record IWC43.pdf,1991,43,,Norwegian proposal that NE Atlantic stock of minke whales classification should be changed from Protection Stock to unclassified,Uruguay,0,,7
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Antigua & Barbuda,0,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Argentina,9,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Australia,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Brazil,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Chile,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,"China, People's Rep.",2,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Costa Rica,0,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Denmark,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Dominica,2,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Ecuador,0,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Finland,2,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,France,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Germany,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Iceland,0,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,India,0,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Ireland,2,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Japan,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Kenya,0,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,"Korea, Republic of",1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Mexico,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Monaco,2,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Netherlands,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,New Zealand,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Norway,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Oman,2,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Peru,0,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Russian Federation,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,St. Kitts and Nevis,2,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,St. Lucia,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,St. Vincent & G.,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Senegal,0,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Seychelles,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,South Africa,2,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Spain,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Sweden,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Switzerland,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,UK,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,USA,1,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,,Which countries wish to have scientists working in the SC during the year,Venezuela,0,,8
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Antigua & Barbuda,0,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Argentina,3,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Australia,1,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Brazil,3,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Chile,1,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,"China, People's Rep.",1,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Costa Rica,0,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Denmark,3,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Dominica,1,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Ecuador,0,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Finland,2,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,France,2,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Germany,2,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Iceland,0,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,India,0,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Ireland,2,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Japan,1,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Kenya,0,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,"Korea, Republic of",3,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Mexico,3,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Monaco,2,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Netherlands,2,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,New Zealand,2,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Norway,1,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Oman,7,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Peru,0,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Russian Federation,3,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,St. Kitts and Nevis,7,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,St. Lucia,1,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,St. Vincent & G.,1,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Senegal,0,,9
RS10116_1992 Voting Record IWC44.pdf,1992,44,IWC/44/31 amended,Suggested amendments to draft resolution on the RMP,Seychelles,2,,9
